X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,Y0-,Y1-,Y2-
0.4135485101299132,0.6047392915674117,0.2315206873585796,0.3672797557757356,0.6865670787294873,0.505028423360383,0.7609138975800784,0.0558102728912609,0.6402279037267439,0.7344409356424165,0.678459834622654,0.9485905509863708,0.8858510215244678
0.2299523124052001,0.8465778139089518,0.1375568136975895,0.7421070645942882,0.9290682728054344,0.4017676816449853,0.4601050315766111,0.1717620664875007,0.4932755532892633,0.6722509404281918,0.3399871742574878,1.3833463207292278,0.538156805169378
0.5881639429718022,0.7215382911113374,0.5151199953523048,0.7946976310369371,0.926726127731701,0.6457615480123978,0.0988922791850457,0.1391084461564974,0.3337812192084545,0.7152480116533634,0.422665784747623,0.9038732080508716,1.3210116257144722
0.7076682915161455,0.0398232754711516,0.2637505047094092,0.2477893195589888,0.1789671751926353,0.4698847842025474,0.7359647793313464,0.6246663531088364,0.8448585498635681,0.0930844128063282,0.6985379181040279,0.0437536036226662,1.4155409550319016
0.3955368189910081,0.8686358211822314,0.0979584235217582,0.9357287343078629,0.643779363816287,0.2693380170730155,0.7836391181021006,0.1859387574082668,0.5135854871201079,0.0619873633217004,0.2992892697719969,1.4297773616534808,1.0457407282974156
0.3510908071635267,0.2096114495881971,0.3492226025289719,0.9473212333952558,0.0705922890525432,0.4481704591650131,0.2674280961256926,0.6643833222077852,0.60849293392567,0.1010045397885142,1.3395456603494904,0.457715773395194,0.8708126448283238
0.9499874377039228,0.1226796794642252,0.1362206372011825,0.1965705661895003,0.3389776421613307,0.2302944293374368,0.6971226698179565,0.3972798599435846,0.9406491799618524,0.5262448204799145,0.1207263680058672,0.0235568696918968,1.5625093816658644
0.9322491631724618,0.8274487439810481,0.0389861385769095,0.2122806283663268,0.9277769355816032,0.8328750567124187,0.6814448200586322,0.7012264138575601,0.866185850471255,0.3648962366008648,0.0516141103921796,0.185741629405739,1.8046067624270297
0.1409889058488184,0.0717468346390933,0.8962046582892612,0.8618515650625432,0.8942380154654832,0.9666512335957264,0.6644380919804104,0.4226042803515005,0.8788020512098877,0.3212609917576304,1.8123385826059464,0.2051191066793052,0.4106678213441452
0.4613590047033986,0.3614866393914165,0.4675642670282509,0.684941395187853,0.9366066541982516,0.7396791084195914,0.3248015026601121,0.9971999813413454,0.9002952470232982,0.1266808771187821,1.17457204602593,0.7492593417173606,1.2335675989718724
0.7143523888802227,0.010566466420931,0.654302786617766,0.5765512445965427,0.4992699842360517,0.4235660098162767,0.0600898259142587,0.0247371059683805,0.3479918125668565,0.9110119253253608,0.7143289270174565,0.0118573537001097,1.4839211861034869
0.7043946381639391,0.7202987392956014,0.6047922332396627,0.9868543562828196,0.6451163555917961,0.1478981859181622,0.2934784945237515,0.9257851805607143,0.1677277975998932,0.358019109127009,0.3328842023941054,0.7082774602320063,1.562518516987609
0.1709495379462806,0.7072194272001828,0.5873760208068988,0.6392475917646339,0.390877362388554,0.9267188036631556,0.803120766411812,0.5890717376762916,0.7726332402970808,0.3660219235848457,0.6047439989568552,1.2209094963172866,0.3749158513366842
0.258230854586169,0.731838188447297,0.2607538810674794,0.0518050736868903,0.664351270059209,0.899274515935864,0.739789245828317,0.0158475552111603,0.6908424220038393,0.2015442045771101,0.6995381336041159,1.5613095800428654,0.7347171567764693
0.1056750262181449,0.7399547127259639,0.6241323912509665,0.8470147323759946,0.9712650408079582,0.6748837289166345,0.2678279105829066,0.2783586427046718,0.6487902455812791,0.8629889422720146,0.6446032288406706,1.4892994943928417,0.2718790639183386
0.5697536471621719,0.1521338378351783,0.0403423669863093,0.9328495029836588,0.2414745356519003,0.3891756307784727,0.0170246898309228,0.0598015154281842,0.6742546022571304,0.2437165849979964,1.2160505408250892,0.2962623119803061,1.5610376166289892
0.9007027490882563,0.6027896315204679,0.6929311386836537,0.8564867434312253,0.522775549867328,0.4007276494048426,0.1960710030756556,0.1250982658721281,0.2936150692778327,0.655748826917891,0.1338177239636343,0.1858918443823778,1.4565562634705578
0.8140557539320468,0.7953577975546053,0.0922791968259074,0.0106174317677494,0.8123745733379212,0.0551813476737433,0.1847279567164603,0.597898732379348,0.9234888879586156,0.7697067775987715,0.1876111280846866,0.5633954738392987,1.9748960152401056
0.7266300510777128,0.772552968377165,0.7827365162706971,0.1333203874697088,0.8437728879860262,0.5137783779624163,0.566639926895971,0.2175090326627985,0.0186232488403492,0.949559786011232,0.2694818553519986,0.7219050976364134,1.6827999900048742
0.6988883025580673,0.0669111294495612,0.2968637425287598,0.8043647389002928,0.2569063449549172,0.2809411520090042,0.8823801662536892,0.3747175285737826,0.167183120509339,0.4455926209479331,0.687077694316858,0.0724815396962603,1.3501148552711928
0.741067997541348,0.2299836740368284,0.9673161514683736,0.3985460590161122,0.5052899063343463,0.456489402484308,0.6318707170335481,0.2923521082821987,0.4074908132200389,0.3603796278621348,0.4881839474905125,0.184455034915901,1.211540344082962
0.7580490113293543,0.3943931057637012,0.1988798790577707,0.8432828562504631,0.9098383620265664,0.933664853367057,0.1901371873305553,0.3313912433859527,0.3811571624990587,0.6656576659293242,0.5226835505791245,0.3727629607631761,1.607073257047039
0.6697821456893995,0.7995752621813318,0.4899235609123487,0.4406048883318908,0.5870471842340325,0.6862898619176296,0.2298076547669254,0.0636986819716803,0.1078322599571933,0.1363103826146803,0.2449029072387664,0.7520260729762095,1.3854910388321011
0.2075235926593104,0.4215397501946554,0.5772928090392964,0.2814807887768639,0.1651219003186319,0.8334573202943482,0.9145875152644134,0.6867550007603286,0.6010775105453174,0.8503181929646093,1.207943315123734,0.94166510549494,0.5177433063981238
0.214977500781347,0.6017618985017156,0.5842991566622561,0.6843217095043324,0.4035685882180269,0.7299684202809875,0.4070453979763372,0.3342218011227275,0.4920875873241713,0.5345472356879405,0.6301772126271578,0.8724319164320808,0.3779006778759599
0.031033398649413,0.5020542364532055,0.8852275366070033,0.1361594785644925,0.1205223894093844,0.7624235694707602,0.0892592060857121,0.9985035279882928,0.9951072043123032,0.6841797016964383,1.541666623343672,1.5516481260390909,0.1067099179904825
0.0956815881016618,0.8448345180555152,0.7071382383929938,0.8098011278804507,0.7193470141306033,0.582611199916927,0.4526667737427747,0.6144031178761563,0.2554272511156962,0.9998837608323228,0.3624076319592368,1.4573411086936785,0.2274188838432993
0.0367841085555993,0.6410234517819903,0.0945767274040788,0.8590169219564483,0.5980327357503473,0.0921506239436004,0.1913000284454776,0.2686089196588772,0.7594965324029349,0.2992834151886596,0.9207805794987192,1.4560869082028678,0.099654667461709
0.8918103664718379,0.5526230366780889,0.4800484250760445,0.8962909982112706,0.125654493042904,0.8921991229512194,0.7024541252488903,0.228562162347071,0.4812703299385872,0.3205268079587642,0.1747433626709031,0.2063134851217212,1.575597527124827
0.1858954362335045,0.660958172030877,0.1643148572593821,0.6611229938702522,0.0128050161410734,0.8225949241492573,0.2728562734794975,0.5300781400721085,0.8995273340753743,0.3690059991319083,0.8311757624996248,1.410281589891298,0.4920743294062861
0.0788768448636964,0.2604317487147128,0.4699266378243174,0.8600769266600798,0.753399381330135,0.5245173096636535,0.4327379926294067,0.5421903243292234,0.5383278198037096,0.9998112534077024,1.3228471286069894,0.57351252497815,0.1795603111346393
0.3249456614042419,0.0990492983134498,0.4334569948589637,0.6991177063141466,0.6881921357116637,0.016770295187707,0.9028710531676736,0.5114029303574719,0.5183857583799242,0.5379997021117553,1.2733611381093128,0.1997317632738367,0.7216911473185974
0.5094697444684486,0.1875433069355033,0.0159571968658012,0.3771429556230816,0.4592506090002399,0.2240876149970111,0.0633673402322184,0.3154377592908652,0.9261469382510678,0.0539383343214288,1.287997055861838,0.3908053176554203,1.3866318590384596
0.7072283272178072,0.4149577672274601,0.0305469255032991,0.1113359732360014,0.913882007978607,0.0023229716981806,0.1033208632470965,0.2721489565948681,0.0093096359196183,0.1881514122622907,0.8248652084843914,0.629430637854724,2.0948428105118384
0.5586670667466869,0.361814925972138,0.0610344546902891,0.2743207149333621,0.7308398727484374,0.990562660900146,0.7534718762924436,0.8345092331421963,0.3222783988840325,0.8421629249921568,1.003028087167499,0.640559417484174,1.432488603532593
0.5645708478409704,0.4756500265099794,0.1328814802531522,0.0521765774989886,0.8305041015216925,0.7762646592382464,0.543426544831092,0.0307098296501873,0.3488377850436944,0.0590795918701498,0.9087009092841486,0.8417167790408412,1.5193362465627434
0.0367451705612461,0.2750996631908649,0.3473203473879321,0.4909002512937427,0.3281670626810959,0.6509639763502735,0.4975724074569099,0.3670938825968051,0.0805623205231502,0.7130659556296188,1.1918665839431852,0.5496842797085464,0.0758415980063795
0.3481410996408236,0.6566093077502212,0.6062797998179479,0.1972128898837162,0.7824347446789733,0.8494881628513782,0.9120728594852154,0.9154163147097476,0.0870160551323498,0.2418140247417664,0.8267457367348051,1.3811090574235008,0.9799407585136176
0.342752999774196,0.3885804463529129,0.8812573091372167,0.9665400808305554,0.5629995494737392,0.1966077806648434,0.3357256122793264,0.488298964169149,0.04563671529485,0.8169743955194199,1.2614408826029688,0.8823599049841017,0.9194147041778205
0.7788481682212267,0.996548967125298,0.3027620928052176,0.3249314151415137,0.911462427169638,0.9361288504135744,0.3229451034733214,0.0649279374242797,0.0349011343577245,0.6158500245973239,0.0034684428144483,0.6398251556516191,1.7671702677389456
0.6696988003435974,0.47057127415943,0.9141513152381868,0.5190678020108337,0.1468100810676937,0.8699191129282213,0.6577681080214951,0.1352213256932216,0.994466962267056,0.0786684942457749,0.737847207989836,0.672600611652195,1.7484654669404909
0.6795055959473962,0.251282076909684,0.9578064301289584,0.2989034841556817,0.3042526977385295,0.4388160915135232,0.0051016657208455,0.2199606571929484,0.1887973000595761,0.1903621697577309,0.8052411027314303,0.3354432677202024,1.5838223114783414
0.8687596728824781,0.4540691525552188,0.4680771114475117,0.4345941443139095,0.6356080232283277,0.4858272371987662,0.6580553024126362,0.0695602751097776,0.1092646045704136,0.929958282722144,0.2432940910816796,0.2104970393706722,1.5384064229812684
0.1143431977964483,0.2585937298919347,0.912069082390582,0.7642888371519925,0.6545256927125886,0.3088444389896573,0.5732196207015936,0.7778944685830477,0.4392407743345753,0.2882029670769038,1.2935969862473764,0.5564000238263922,0.2556785431425548
0.6269878014942128,0.7064196418752247,0.9765139311925,0.4466184785978141,0.4114266146710431,0.0411451754310205,0.766103342908497,0.7466084272693541,0.2951994099443479,0.5607190488566067,0.3999908466650358,0.8049918887403407,1.3544211382581766
0.2747226659021887,0.7956250123826155,0.6900048920769881,0.961413380266824,0.3852999557369289,0.1915790065287671,0.1440011512182732,0.2777061069854269,0.451277305638328,0.1345524868450626,0.4784684690017677,1.4388533907026957,0.6982330364074553
0.6328391010501894,0.3377045201895839,0.547320104381878,0.9810203212110332,0.1081682024738945,0.3664645580568593,0.4097944447890528,0.6388023238614018,0.2312437483125621,0.1043292399841392,0.7813352404878056,0.4582858123283833,1.3924732730449043
0.6922214053822145,0.3092162544930705,0.1325026483725333,0.1202295531539576,0.074115857419431,0.6105738681483335,0.9761821120727964,0.3067735217886845,0.1126885023190219,0.7933433894233205,0.8110730523172103,0.4281634666767171,1.746907181347244
0.3360556638538708,0.0737859635932927,0.9009067635675356,0.2691039529175248,0.0823535151935687,0.2844763080761233,0.0451390278396197,0.806956704508467,0.7826773445849575,0.2693348239221321,1.603888448768534,0.1867319352954307,0.941489550637978
0.1215689186524198,0.0372556997592452,0.3898861563149284,0.6906464581905701,0.4561076326130725,0.0458249759305965,0.9155732103619848,0.929151622570084,0.9605798021155768,0.7520701341429983,1.8517013224567591,0.1084875032714657,0.3585764788297144
0.3717551432221669,0.9947283060678496,0.634107873839008,0.4947144939199659,0.2136637967983274,0.8854411313822207,0.828292308444146,0.0809994912696666,0.9985024581196796,0.7996702126487754,0.0129203083813477,1.560245317649726,1.0310937699789002
0.2504325277924107,0.4091678840308218,0.1734052992270388,0.8561354642010667,0.8764000690309603,0.1573641061007527,0.8887146153794402,0.3858084196334763,0.3344326526797675,0.6390327777066283,1.2594122324969883,0.9430218223519524,0.6529528636283097
0.5857883843850344,0.492849245546528,0.5403216128078884,0.4665632289591243,0.7391995003106476,0.5715982486639515,0.3744948741419991,0.4605890973317775,0.5669239062903185,0.4884569141274461,0.470755495127897,0.4602971196137513,0.8649232035145201
0.725827104736602,0.3122173940675148,0.1314843630242095,0.4772696049684682,0.7297025951502457,0.2452286950573705,0.839613647476992,0.4632852550757368,0.4071660605096265,0.0923135281525773,0.5691648803709386,0.3039001962235608,1.4043783182532763
0.1944085983245832,0.3442174978751265,0.9216860812385969,0.4217504843983544,0.7981361774737012,0.2298893340369717,0.4627904755770783,0.9318263578353706,0.9852147972319124,0.3352842489648325,1.468733434679814,0.8817916177846264,0.5400344014265575
0.9606956992368252,0.1504448337104248,0.4749556907018324,0.057437441280396,0.5478303467564478,0.5063196707172871,0.1265515020054832,0.1065020169113195,0.7771336742223899,0.7881667900180738,0.0991530309915278,0.0238778247394975,1.649814821941257
0.096799224072186,0.2797538063530832,0.4595720731923708,0.4216463059731847,0.5879164072248759,0.807729202156005,0.6381588014642079,0.0698517699782431,0.6434616767106353,0.0307234588722676,1.3911305140945265,0.6539593469717943,0.2355484032955677
0.2752753818500746,0.8756107127533778,0.7074316725573041,0.8079527598875244,0.9203062778005784,0.3089037748751011,0.8162325049012101,0.6372909400018753,0.0519017808592799,0.7287522023889736,0.3037324946382626,1.5346590223353327,0.7220314190820825
0.1851720763133451,0.5610599745577258,0.0156784450408565,0.8121901177058372,0.1798117416509068,0.7384362821648125,0.8321307264870347,0.2942281932472924,0.3736772030729783,0.4721463588918567,1.0121167545734042,1.2275948848893514,0.4762867636246355
0.6929399765102883,0.2759601733281266,0.1387298253200379,0.4296114094186627,0.2665036522848998,0.5733151363366782,0.3600451474863396,0.131192132055843,0.3678405981435062,0.8689107980267727,0.6333230889271557,0.2931249568304281,1.332892677236026
0.4791312078867868,0.3722543320899567,0.0347551976314731,0.4013538817364688,0.2795751291126012,0.031101184379027,0.6266191888028025,0.6277456872472775,0.696631400715384,0.7734545442765189,0.9984224781003772,0.6609138448196763,1.121318412807445
0.6348659396258354,0.6337538271621675,0.8733403594004828,0.7081164093017611,0.1742441817246984,0.355615004584987,0.3938551807958387,0.1870179820534823,0.3604111655184656,0.8118100769087431,0.4533543439971161,0.6991149831843333,1.2898675006020852
0.814209942306373,0.7859696506390784,0.0560253031372661,0.131204595082045,0.6095805650358573,0.624860679219619,0.6865468922819277,0.0548854690109439,0.5336196580774314,0.0957206959811065,0.1668845562882801,0.4775430357124281,1.6838768243746929
0.1994233695112525,0.1664028921807728,0.3913640865024589,0.6618683714415186,0.1899311968450738,0.4137175710200789,0.0474738585674513,0.4272911077417735,0.6844476963026999,0.6886271744284539,1.3061674334617146,0.3494065253013793,0.4379684033190297
0.4164662599189861,0.5835641173647269,0.6732382427312407,0.7230852694843144,0.20177449423259,0.8488022067226318,0.8884343126074286,0.3601806011964026,0.7560116198805438,0.8352639631866189,0.7912747356008097,1.0319837097856064,0.9972012163563496
0.0525734013970941,0.6089287720660665,0.6695678483772298,0.2582173186118932,0.1924408381671177,0.8504706659545489,0.7189548017088496,0.8524029664633052,0.2794941075547072,0.619228794578677,0.8843732264658479,1.2538457243969046,0.1269990969312059
0.51809688279243,0.0544496537428939,0.3446455142029289,0.5626671622203298,0.6281498300379493,0.8488744605589575,0.6092253459850492,0.1056596995096644,0.18519001640997,0.3770616879834392,0.9906388305304727,0.0849358721866546,1.0524707820617014
0.3109079157895044,0.8515508891637985,0.5173922600637874,0.3323542734080056,0.7463568174376742,0.3156586410258174,0.8277874876875052,0.1601861577441781,0.2516307990309209,0.80054422337405,0.3056882882295792,1.2870884450439275,0.7028523827932236
0.3774655601868805,0.734220531974411,0.3538402311375448,0.7184397749453353,0.8315119991101592,0.9055608294271408,0.4973839784121378,0.2216661822990733,0.2929371455222084,0.8087465050578094,0.5242672340264369,1.1819537413000725,0.8712228624664559
0.879012489843361,0.3561052216908574,0.3247443309475825,0.1775967134656939,0.0644839885296927,0.6229518404616704,0.7586164648046575,0.2697355066264891,0.8938851151850223,0.058684693666266,0.2896873843111274,0.1813647382129004,1.7766837110522409
0.7097138955639746,0.327904886454107,0.2901014290355884,0.7780105691156928,0.0493886930223707,0.862868422455889,0.6324202073654026,0.6760011054225835,0.4186612804874645,0.2586640370776389,0.6014281457051318,0.340430211227294,1.409091629120331
0.6655527539224371,0.9542149045272352,0.7633838626331632,0.8728404527759546,0.2012077066511554,0.3366834123874523,0.7687952990709278,0.8677379366869277,0.9105835670242542,0.9130775526953772,0.0674267916703484,0.9359201869282092,1.6187151476350825
0.9398786833583638,0.8264909317929359,0.6676110012434144,0.5816725251983107,0.2922604881473029,0.9980474512881404,0.2592881621598099,0.2386209792275367,0.8036292190068135,0.2868350058477469,0.0403565482323995,0.1443870213341577,1.5827776117285126
0.4550633437192782,0.9361022130817508,0.3857416322103519,0.5465469118261861,0.5791068789884845,0.4057826816420642,0.8726650949000245,0.6505806444204364,0.1118622384607095,0.6622259410758423,0.1035887612207666,1.028596673012956,0.8972659867644286
0.1766977713453519,0.9659631265162693,0.0188031474928674,0.5712063180467467,0.8059025490446615,0.8594488950337068,0.2052870323162796,0.3423603079508557,0.5639949145901816,0.285953086148344,0.0833110661701228,1.5567506927368695,0.4441690132683537
0.5794385041483169,0.3006300786536729,0.5159861862169085,0.7889804397371182,0.0992673372430238,0.4843396447872289,0.1675954356463026,0.622035724980853,0.3089039388934668,0.5217578437096045,0.768839348130431,0.3927021903268096,1.1109663742546187
0.3610714438747018,0.5215921383971959,0.0075660146551446,0.1450189311997463,0.4343523264433785,0.927535881358449,0.2459791542168995,0.3687091652825359,0.2689921567777843,0.3113242882825382,0.994061255647225,1.0638871638234435,0.9274637536285656
0.1653668838623506,0.3973320242017758,0.2148809894655474,0.8392654849982789,0.6194140122674894,0.4978351368524173,0.7878585689836063,0.08421797171796,0.3717703759435068,0.1043947918217618,1.2856540237794576,0.925875166871456,0.4210590308696004
0.063589887013772,0.6177592804343504,0.6555127171802021,0.6045806370645032,0.614888239692678,0.649006983862131,0.4942376086016236,0.0155509492444216,0.3108237197424552,0.2492127292157913,0.7892538480000986,1.1526043308222482,0.1400009135260657
0.4307560134793482,0.597999266530288,0.3456980393200274,0.6187022277429529,0.6929978647659671,0.6468632810325079,0.371277386992241,0.7447731245388862,0.4561345042664291,0.4910134253869148,0.5409100836766584,0.739599676289853,0.7358767303664153
0.1543002504546468,0.9533848804151062,0.4674669458186229,0.8498664418781123,0.8569252654610072,0.943123557133239,0.2125426657061966,0.3816823501384668,0.0799751108549621,0.4925965448153064,0.122176000324031,1.6655669024743471,0.41289218947401
0.7313961033066537,0.1370921668606486,0.3405234700455358,0.570759209469138,0.5811150140014444,0.8300317628227583,0.618927766738699,0.4847836770272071,0.487563983894702,0.3725728685015332,0.4707491770566268,0.1029695617081693,1.0735147905511782
0.6609138858666495,0.1185947262791433,0.8652553094875843,0.758990841745216,0.904875347142798,0.1923994528543071,0.9564388884094066,0.7189448597950299,0.0989282808187207,0.4773772528702773,0.9364965974266938,0.1765047320689282,1.6167014231783614
0.8363411428892695,0.6393631896916818,0.6710650720225728,0.8364315308908331,0.2603750661199809,0.3237342337044281,0.2548926683412981,0.0912426188210577,0.8505298619067977,0.976751227243228,0.2467373410036088,0.3879375508656911,1.7488389338875137
0.5839846335850778,0.9613583597802556,0.3926344212386818,0.3814819140726664,0.9051919189477992,0.7288805907833235,0.9811609311520594,0.4972620159539849,0.5706660553356527,0.9406808674632569,0.0616928900365574,1.0151398458908734,1.328208147689164
0.8102995438771333,0.4816388251122118,0.8339131687214666,0.0908994139856358,0.9430367352625266,0.6107691447550815,0.6792797737855121,0.5032749117598396,0.5439307867974658,0.8272217155191333,0.3476997824266281,0.3282002910803852,1.556799610918003
0.8177869337339398,0.8930579143887855,0.3033586202288675,0.1799780441559012,0.0906697211860726,0.9070186472223748,0.1167835198612367,0.440850908424732,0.9161716856406248,0.1550668283196506,0.090481704039951,0.5335560587147332,1.838848237897933
0.8239429595432534,0.6212094270331241,0.7508211487666755,0.9205293781459968,0.5097699918644527,0.895280950957764,0.1403605068868938,0.3671268961677048,0.1682122026604816,0.4160540779750246,0.2540822718519519,0.3754028151237121,1.5971413744385254
0.7169999102473488,0.675860023464891,0.8473156483303026,0.4514759508010201,0.1858166571380763,0.908395376120366,0.7654585841499931,0.7103828785192373,0.3520008317272127,0.7512774356949528,0.3329280831085328,0.5963742298108922,1.4338924281123286
0.4881773166959049,0.1722179112939464,0.9725385798851458,0.3022303162597346,0.1614433281720885,0.4535302872895064,0.4079687916025598,0.023015315008076,0.3813910060241153,0.542919852887183,1.1318501124083535,0.3138815624954451,1.1317311946223847
0.3693826105879907,0.0020412620702853,0.2255045256729144,0.8009617454767727,0.1197896319624599,0.8092501073990293,0.4661675768711095,0.9593591989199344,0.2931992671017359,0.4651799297750738,1.390202864378446,0.0044575714191524,0.9112685639443122
0.948012218762714,0.7032855633181503,0.3304090506351371,0.6976711681567875,0.0168974130521972,0.514076013622611,0.3361508132674187,0.3203825986419398,0.6989890349986345,0.9376816370106188,0.0583467903169273,0.1159879966797948,1.586387719245251
0.1746584696644036,0.9045558085454184,0.5792901879242512,0.5376230743752789,0.2525489605995865,0.1077577508080332,0.825166300462795,0.432462475758845,0.213244569732418,0.9275514472992856,0.2297706508658268,1.5210872220079052,0.4329669621226768
0.3932147023409124,0.6494050861582729,0.8975220265444352,0.0394212460873981,0.2949270680794357,0.7095761245408697,0.0649801393456088,0.238659248483122,0.0036512449095859,0.6253509307670796,0.8428724119468923,1.3725620282784023,1.144214545192992
0.9818179376721168,0.0078722806736345,0.842622743565732,0.922320960816894,0.441642774297259,0.7468781307084732,0.179439647225482,0.151437168588195,0.7224629084210269,0.753795295021515,0.0484924421333178,0.0005996759613946,1.6975639203999051
0.4915233190028629,0.8889745440166544,0.9360563010624808,0.6826513058025024,0.2758583134838019,0.0019985217489782,0.2644918944837429,0.7125878706696774,0.2074640735084628,0.1341309602514009,0.228972618864352,1.2995907141517282,1.284925923140632
0.1564176581733398,0.8017088871247914,0.7177546387102286,0.3166790735735473,0.0516191461696715,0.9787495132213494,0.0697745821527355,0.9486651346591886,0.3879673575655749,0.3830629901111505,0.571893659714682,1.7763178753797768,0.4679586127215963
0.2571891770572064,0.0538548683996379,0.3904812261321361,0.3911400451886626,0.733433788127406,0.4206186845044188,0.4665358067825086,0.2428824674922662,0.332248790527532,0.2502643575837437,1.1382778644026343,0.0965230092148511,0.4883676770138412
0.0841575315595809,0.0411803958509199,0.2619414270887582,0.7350271551428281,0.0418658741719831,0.8322033905994234,0.3404758773199497,0.5838534096468628,0.873729304481628,0.2743677685352618,1.6373452100979446,0.106061307432942,0.218173772023536
0.1115574840605372,0.0909658017444964,0.5615310026224306,0.1274683148681447,0.1500334157650376,0.0097308092137138,0.7727728298927417,0.1969687971689605,0.8625330132512574,0.4731945173398982,1.7580630882688064,0.25293116141437,0.3144699632888649
0.0806483887026617,0.5574435536976826,0.8018009235094803,0.0320594118308305,0.6866363292588635,0.6921347737980017,0.691725188940744,0.1900254548616223,0.6678049283778359,0.7183379054786585,1.010555600742162,1.2116125003347666,0.2009462215797045
0.4949517987799234,0.0237442393281456,0.3356739354165508,0.8387414492495766,0.9853466391673532,0.1014763399637893,0.3682530912689968,0.0840300917074406,0.8251331731325432,0.3848656029879788,1.3143484331773003,0.0490444757529546,1.2945675562956542
0.9274156401456264,0.2821835534100584,0.8051763281144368,0.2749675897363226,0.1771092715174793,0.8363332943533841,0.3011532442651086,0.0358374281634179,0.2532340402767928,0.2843194063196179,0.1771359727021627,0.0840971589308759,1.7123586792320753
0.6670253041176534,0.3721924709672709,0.4397939427844491,0.0770028582907804,0.0129578040029034,0.3755422168235044,0.3461721413739721,0.2558750351206637,0.0783100235332712,0.2245640848466563,0.7382073671697058,0.4885591866181242,1.5352679279921326
0.7668383869157553,0.6527172161357918,0.8282397700840908,0.7962777561062273,0.8659222067461555,0.6187054019670666,0.487104142380526,0.6850620005005339,0.7437900602785459,0.8940550096615035,0.29592856639368,0.4875705964616748,1.487010570924175
0.2874737425960771,0.1308997446846957,0.2031245988575979,0.0920898174339459,0.5810291054294773,0.1967164162784712,0.8529221953586555,0.9369401755859504,0.4635604440496249,0.931169336932258,1.6345932271499302,0.340917962915754,0.8098097990804244
0.7421249928786853,0.9776845941055192,0.5251069584987299,0.8727009420701555,0.5885912069354786,0.5102301664755071,0.9911574854138312,0.3177549090931404,0.650818547268414,0.4620697624859565,0.0199722943884811,0.5695414888792341,1.3290960032891863
